Question,Label,Fed_prompt
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
Lưu ý, hãy đưa ra câu trả lời chỉ có nội dung của phần lựa chọn bị che, câu trả lời của bạn phải có nội dung khác với các lựa chọn còn lại.
### Câu hỏi: Các trường hợp nổ súng quân dụng khi thực hiện nhiệm vụ bảo đảm an ninh, trật tự là?
### Lựa chọn:
A: Đối tượng đang sử dụng vũ khí, vật liệu nổ, vũ lực hoặc công cụ, phương tiện khác tấn công hoặc chống trả đe dọa tính mạng, sức khỏe của người thi hành công vụ hoặc người khác. 
B: [MASKED]
C: Khi biết rõ đối tượng đang thực hiện hành vi phạm tội nghiêm trọng, phạm tội rất nghiêm trọng, phạm tội đặc biệt nghiêm trọng. 
D: Cả A, B, C.","Đối tượng đang sử dụng vũ khí, vật liệu nổ, vũ lực hoặc công cụ, phương tiện khác gây rối trật tự công cộng đe dọa tính mạng, sức khỏe, tài sản của người khác.","### Câu hỏi: Các trường hợp nổ súng quân dụng khi thực hiện nhiệm vụ bảo đảm an ninh, trật tự là?
### Lựa chọn:
A: Đối tượng đang sử dụng vũ khí, vật liệu nổ, vũ lực hoặc công cụ, phương tiện khác tấn công hoặc chống trả đe dọa tính mạng, sức khỏe của người thi hành công vụ hoặc người khác.
B:"
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
Lưu ý, hãy đưa ra câu trả lời chỉ có nội dung của phần lựa chọn bị che, câu trả lời của bạn phải có nội dung khác với các lựa chọn còn lại.
### Câu hỏi: Thuốc trừ sâu, thuốc diệt chuột là
### Lựa chọn:
A: Vũ khí 
B: Chất độc hại
C: Chất thải 
D: [MASKED]",Chất nổ,"### Câu hỏi: Thuốc trừ sâu, thuốc diệt chuột là
### Lựa chọn:
A: Vũ khí
B: Chất độc hại
C: Chất thải
D:"
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
Lưu ý, hãy đưa ra câu trả lời chỉ có nội dung của phần lựa chọn bị che, câu trả lời của bạn phải có nội dung khác với các lựa chọn còn lại.
### Câu hỏi: Chiếm đoạt tài sản có giá trị từ hai trăm triệu đồng đến dưới năm trăm triệu đồng bị phạt tù bao nhiêu năm?
### Lựa chọn:
A: Từ 7 năm đến 15 năm. 
B: Từ 5 năm đến 15 năm.
C: [MASKED] 
D: Từ 1 năm đến 5 năm.",Từ 5 năm đến 10 năm.,"### Câu hỏi: Chiếm đoạt tài sản có giá trị từ hai trăm triệu đồng đến dưới năm trăm triệu đồng bị phạt tù bao nhiêu năm?
### Lựa chọn:
A: Từ 7 năm đến 15 năm.
B: Từ 5 năm đến 15 năm.
C:"
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
Lưu ý, hãy đưa ra câu trả lời chỉ có nội dung của phần lựa chọn bị che, câu trả lời của bạn phải có nội dung khác với các lựa chọn còn lại.
### Câu hỏi: Chiếm hữu bao gồm?
### Lựa chọn:
A: [MASKED] 
B: Chiếm hữu của người không phải chủ sở hữu.
C: Chiếm hữu hoàn toàn và chiếm hữu không hoàn toàn. 
D: Cả A, B.",Chiếm hữu của chủ sở hữu.,"### Câu hỏi: Chiếm hữu bao gồm?
### Lựa chọn:
A:"
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
Lưu ý, hãy đưa ra câu trả lời chỉ có nội dung của phần lựa chọn bị che, câu trả lời của bạn phải có nội dung khác với các lựa chọn còn lại.
### Câu hỏi: Việc ông A cho con gái thừa kế 1 mảnh đất đứng tên mình là ông thực hiện quyền nào?
### Lựa chọn:
A: Quyền sử dụng. 
B: Quyền định đoạt.
C: [MASKED] 
D: Quyền tranh chấp.",Quyền chiếm hữu.,"### Câu hỏi: Việc ông A cho con gái thừa kế 1 mảnh đất đứng tên mình là ông thực hiện quyền nào?
### Lựa chọn:
A: Quyền sử dụng.
B: Quyền định đoạt.
C:"
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
Lưu ý, hãy đưa ra câu trả lời chỉ có nội dung của phần lựa chọn bị che, câu trả lời của bạn phải có nội dung khác với các lựa chọn còn lại.
### Câu hỏi: Nhà nước … quyền sở hữu hợp pháp của công dân. Trong dấu “…” đó là?
### Lựa chọn:
A: Công nhận và chịu trách nhiệm. 
B: [MASKED]
C: Công nhận và đảm bảo. 
D: Công nhận và bảo hộ.",Bảo hộ và chịu trách nhiệm.,"### Câu hỏi: Nhà nước … quyền sở hữu hợp pháp của công dân. Trong dấu “…” đó là?
### Lựa chọn:
A: Công nhận và chịu trách nhiệm.
B:"
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
Lưu ý, hãy đưa ra câu trả lời chỉ có nội dung của phần lựa chọn bị che, câu trả lời của bạn phải có nội dung khác với các lựa chọn còn lại.
### Câu hỏi: Trách nhiệm nhà nước bao gồm:
### Lựa chọn:
A: Ghi nhận trong Hiến pháp và các văn bản quy định pháp luật quyền sở hữu của công dân. 
B: Quy định các biện pháp và hình thức xử lí đối với các hành vi xâm phạm quyền sở hữu…
C: [MASKED] 
D: Tất cả các đáp án trên đúng","Tuyên truyền, giáo dục công dân cách thức bảo vệ quyền sở hữu của mình và ý thức tôn trọng quyền sở hữu của người khác.","### Câu hỏi: Trách nhiệm nhà nước bao gồm:
### Lựa chọn:
A: Ghi nhận trong Hiến pháp và các văn bản quy định pháp luật quyền sở hữu của công dân.
B: Quy định các biện pháp và hình thức xử lí đối với các hành vi xâm phạm quyền sở hữu…
C:"
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
Lưu ý, hãy đưa ra câu trả lời chỉ có nội dung của phần lựa chọn bị che, câu trả lời của bạn phải có nội dung khác với các lựa chọn còn lại.
### Câu hỏi: Sản xuất của cải vật chất là quá trình
### Lựa chọn:
A: Tạo ra của cải vật chất. 
B: Sản xuất xã hội.
C: Con người tác động vào tự nhiên để tạo ra các sản phẩm phù hợp với như cầu của mình. 
D: [MASKED]","Tạo ra cơm ăn, áo mặc, tạo ra tư liệu sản xuất.","### Câu hỏi: Sản xuất của cải vật chất là quá trình
### Lựa chọn:
A: Tạo ra của cải vật chất.
B: Sản xuất xã hội.
C: Con người tác động vào tự nhiên để tạo ra các sản phẩm phù hợp với như cầu của mình.
D:"
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
Lưu ý, hãy đưa ra câu trả lời chỉ có nội dung của phần lựa chọn bị che, câu trả lời của bạn phải có nội dung khác với các lựa chọn còn lại.
### Câu hỏi: Một trong những vai trò của sản xuất của cải vật chất là
### Lựa chọn:
A: Cơ sở tồn tại của xã hội. 
B: Tạo ra các giá trị vật chất và tinh thần
C: [MASKED] 
D: Thúc đẩy tăng trưởng kinh tế.",Giúp con người có việc làm.,"### Câu hỏi: Một trong những vai trò của sản xuất của cải vật chất là
### Lựa chọn:
A: Cơ sở tồn tại của xã hội.
B: Tạo ra các giá trị vật chất và tinh thần
C:"
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
Lưu ý, hãy đưa ra câu trả lời chỉ có nội dung của phần lựa chọn bị che, câu trả lời của bạn phải có nội dung khác với các lựa chọn còn lại.
### Câu hỏi: sản xuất của cải vật chất có vai trò quyết định
### Lựa chọn:
A: Mọi hoạt động của xã hội. 
B: [MASKED]
C: Thu nhập của người lao động. 
D: Việc làm của người lao động.",Số lượng hang hóa trong xã hội,"### Câu hỏi: sản xuất của cải vật chất có vai trò quyết định
### Lựa chọn:
A: Mọi hoạt động của xã hội.
B:"
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
Lưu ý, hãy đưa ra câu trả lời chỉ có nội dung của phần lựa chọn bị che, câu trả lời của bạn phải có nội dung khác với các lựa chọn còn lại.
### Câu hỏi: Trong các yếu tố cấu thành tư liệu lao động, yếu tố nào dưới đây quan trọng nhất?
### Lựa chọn:
A: Kết cấu hạ tầng của sản xuất. 
B: Công cụ lao động.
C: [MASKED] 
D: Cơ sở vật chất.",Hệ thống bình chứa của sản xuất.,"### Câu hỏi: Trong các yếu tố cấu thành tư liệu lao động, yếu tố nào dưới đây quan trọng nhất?
### Lựa chọn:
A: Kết cấu hạ tầng của sản xuất.
B: Công cụ lao động.
C:"
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
Lưu ý, hãy đưa ra câu trả lời chỉ có nội dung của phần lựa chọn bị che, câu trả lời của bạn phải có nội dung khác với các lựa chọn còn lại.
### Câu hỏi: Yếu tố nào dưới đây giữ vai trò quan trọng và quyết định nhất trong quá trình sản xuất?
### Lựa chọn:
A: Đối tượng lao động. 
B: Sức lao động.
C: Tư liệu lao động. 
D: [MASKED]",Máy móc hiện đại.,"### Câu hỏi: Yếu tố nào dưới đây giữ vai trò quan trọng và quyết định nhất trong quá trình sản xuất?
### Lựa chọn:
A: Đối tượng lao động.
B: Sức lao động.
C: Tư liệu lao động.
D:"
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
Lưu ý, hãy đưa ra câu trả lời chỉ có nội dung của phần lựa chọn bị che, câu trả lời của bạn phải có nội dung khác với các lựa chọn còn lại.
### Câu hỏi: Một sản phẩm trở thành hang hóa cần có mấy điều kiện?
### Lựa chọn:
A: Hai điều kiện 
B: Bốn điều kiện
C: Ba điều kiện 
D: [MASKED]",Một điều kiện,"### Câu hỏi: Một sản phẩm trở thành hang hóa cần có mấy điều kiện?
### Lựa chọn:
A: Hai điều kiện
B: Bốn điều kiện
C: Ba điều kiện
D:"
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
Lưu ý, hãy đưa ra câu trả lời chỉ có nội dung của phần lựa chọn bị che, câu trả lời của bạn phải có nội dung khác với các lựa chọn còn lại.
### Câu hỏi: Hàng hóa có hai thuộc tính là
### Lựa chọn:
A: Giá trị và giá cả 
B: [MASKED]
C: Giá cả và giá trị sử dụng 
D: Giá trị và giá trị sử dụng",Giá trị trao đổi và giá trị sử dụng,"### Câu hỏi: Hàng hóa có hai thuộc tính là
### Lựa chọn:
A: Giá trị và giá cả
B:"
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
Lưu ý, hãy đưa ra câu trả lời chỉ có nội dung của phần lựa chọn bị che, câu trả lời của bạn phải có nội dung khác với các lựa chọn còn lại.
### Câu hỏi: Giá trị của hàng hóa là
### Lựa chọn:
A: [MASKED] 
B: Lao động xã hội của người sản xuất hàng hóa kết tinh trong hàng hóa
C: Chi phí làm ra hàng hóa 
D: Sức lao động của người sản xuất hàng hóa kết tinh trong hàng hóa",Lao động của từng người sản xuất hàng hóa kết tinh trong hàng hóa,"### Câu hỏi: Giá trị của hàng hóa là
### Lựa chọn:
A:"
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
Lưu ý, hãy đưa ra câu trả lời chỉ có nội dung của phần lựa chọn bị che, câu trả lời của bạn phải có nội dung khác với các lựa chọn còn lại.
### Câu hỏi: Giá trị của hàng hóa được thực hiện khi
### Lựa chọn:
A: Người sản xuất cung ứng hàng hóa phù hợp với nhu cầu nhu cầu của người tiêu dùng 
B: Người sản xuất mang hàng hóa ra thị trường bán
C: Người sản xuất mang hàng hóa ra thị trường bán và bán được 
D: [MASKED]",Người sản xuất cung ứng được hàng hóa có nhiều giá trị sử dụng,"### Câu hỏi: Giá trị của hàng hóa được thực hiện khi
### Lựa chọn:
A: Người sản xuất cung ứng hàng hóa phù hợp với nhu cầu nhu cầu của người tiêu dùng
B: Người sản xuất mang hàng hóa ra thị trường bán
C: Người sản xuất mang hàng hóa ra thị trường bán và bán được
D:"
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
Lưu ý, hãy đưa ra câu trả lời chỉ có nội dung của phần lựa chọn bị che, câu trả lời của bạn phải có nội dung khác với các lựa chọn còn lại.
### Câu hỏi: Vật phẩm nào dưới đây không phải là hàng hóa
### Lựa chọn:
A: Điện 
B: Nước máy
C: Không khí 
D: [MASKED]",Rau trồng để bán,"### Câu hỏi: Vật phẩm nào dưới đây không phải là hàng hóa
### Lựa chọn:
A: Điện
B: Nước máy
C: Không khí
D:"
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
Lưu ý, hãy đưa ra câu trả lời chỉ có nội dung của phần lựa chọn bị che, câu trả lời của bạn phải có nội dung khác với các lựa chọn còn lại.
### Câu hỏi: Công bằng, không thiên vị, giải quyết công việc theo lẽ phải, đặt lợi ích chung lên trên lợi ích cá nhân là biểu hiện của phẩm chất
### Lựa chọn:
A: Chí công vô tư 
B: Khoan dung
C: Tự giác, sáng tạo 
D: [MASKED]",Tự chủ,"### Câu hỏi: Công bằng, không thiên vị, giải quyết công việc theo lẽ phải, đặt lợi ích chung lên trên lợi ích cá nhân là biểu hiện của phẩm chất
### Lựa chọn:
A: Chí công vô tư
B: Khoan dung
C: Tự giác, sáng tạo
D:"
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
Lưu ý, hãy đưa ra câu trả lời chỉ có nội dung của phần lựa chọn bị che, câu trả lời của bạn phải có nội dung khác với các lựa chọn còn lại.
### Câu hỏi: Biểu hiện không phải là chí công vô tư là ?
### Lựa chọn:
A: Trong công việc, ưu ái người nhà hơn người ngoài. 
B: [MASKED]
C: Chỉ phạt những học sinh vi phạm, không phạt học sinh là cháu của giáo viên. 
D: Cả A,B,C.",Giao công việc cho nam nhiều hơn nữ.,"### Câu hỏi: Biểu hiện không phải là chí công vô tư là ?
### Lựa chọn:
A: Trong công việc, ưu ái người nhà hơn người ngoài.
B:"
