Question,Label,Fed_prompt
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Làm việc có năng suất, chất lượng, [MASKED]
### Lựa chọn:
A: kém chất lượng. 
B: trong một thời gian nhất định.
C: có giá trị cao trong một thời gian nhất định. 
D: có chất lượng nhưng mất nhiều thời gian.",hiệu quả là tạo ra nhiều sản phẩm,"Làm việc có năng suất, chất lượng,"
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Biểu hiện của việc làm việc không [MASKED]
### Lựa chọn:
A: Làm việc riêng trong giờ. 
B: Vừa xem ti vi vừa ăn cơm.
C: Vừa học vừa xem ti vi. 
D: Cả A,B,C.","năng suất, chất lượng, hiệu quả là?",Biểu hiện của việc làm việc không
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Làm việc có năng suất, chất lượng, hiệu quả là ...đối [MASKED]
### Lựa chọn:
A: Yêu cầu. 
B: Điều kiện.
C: Tiền đề. 
D: Động lực.",với mỗi người trong thời đại ngày nay. Trong dấu “...” là?,"Làm việc có năng suất, chất lượng, hiệu quả là ...đối"
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Ý kiến nào dưới đây không phải ý nghĩa [MASKED]
### Lựa chọn:
A: Giúp mỗi người đạt được mọi mục đích đã đề ra. 
B: Góp phân nâng cao chất lượng cuộc sống của mỗi cá nhân.
C: Là yêu cầu của người lao động trong xã hội hiện đại. 
D: Thúc đẩy sự phát triển của đất nước trong thời kì hội nhập.","của làm việc có năng suất, chất lượng, hiệu quả?",Ý kiến nào dưới đây không phải ý nghĩa
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Quan điểm nào dưới đây đúng về làm [MASKED]
### Lựa chọn:
A: Trong sản xuất chỉ cần chú ý đến chất lượng sản phẩm. 
B: Trong sản xuất chỉ cần chú ý đến chất lượng sản phẩm.
C: Làm việc năng suất, chất lượng sẽ đem lại hiệu quả trong lao động. 
D: Làm việc năng suất, chất lượng sẽ đem lại hiệu quả trong lao động.","việc có năng suất, chất lượng, hiệu quả?",Quan điểm nào dưới đây đúng về làm
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Để đạt hiệu quả trong [MASKED]
### Lựa chọn:
A: học ít, chơi nhiều. 
B: thức khuya để học bài.
C: chép bài của bạn. 
D: chép bài của bạn.","học tập, học sinh cần",Để đạt hiệu quả trong
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Tạo ra được nhiêu sản phẩm có giá trị cao về cả nội [MASKED]
### Lựa chọn:
A: tự chủ trong công việc. 
B: hợp tác cùng phát triển.
C: năng động, sáng tạo trong công việc 
D: làm việc có năng suất, chất lượng, hiệu quả.",dung và hình thức trong một thời gian nhất định là biểu hiện của,Tạo ra được nhiêu sản phẩm có giá trị cao về cả nội
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Hôn nhân hạnh phúc phải được xây dựng [MASKED]
### Lựa chọn:
A: Hoàn cảnh gia đình tương xứng 
B: Hợp nhau về gu thời trang.
C: Tình yêu chân chính 
D: Có việc làm ổn định.",trên cơ sở quan trọng nào dưới đây?,Hôn nhân hạnh phúc phải được xây dựng
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Pháp luật Việt Nam quy định độ [MASKED]
### Lựa chọn:
A: Nam, nữ từ đủ 18 tuổi trở lên. 
B: Nam, nữ từ đủ 20 tuổi trở lên.
C: Nam từ 20 tuổi trở lên, nữ từ 18 tuổi trở lên 
D: Nam từ đủ 20 tuổi trở lên, nữ từ đủ 18 tuổi trở lên.",tuổi nào dưới đây được phép kết hôn?,Pháp luật Việt Nam quy định độ
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Em không đồng ý với ý kiến [MASKED]
### Lựa chọn:
A: Hôn nhân phải được Nhà nước thừa nhận. 
B: Mục đích chính của hôn nhân là để duy trì và phát triển kinh tế.
C: Hôn nhân nhằm mục đích chung sống lâu dài và xây dựng gia đình hoà thuận, hạnh phúc. 
D: Hôn nhân là sự liên kết đặc biệt giữa một nam và một nữ trên nguyên tắc bình đẳng, tự nguyện.",nào dưới đây khi nói về hôn nhân?,Em không đồng ý với ý kiến
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Hậu quả nào dưới đây [MASKED]
### Lựa chọn:
A: Không thể gặp lại người thân. 
B: Làm giảm chất lượng dân số.
C: Ảnh hưởng xấu đến sức khoẻ của cả mẹ và con. 
D: Mâu thuẫn trong gia đình do vợ chồng còn quá trẻ.",không phải của nạn tảo hôn?,Hậu quả nào dưới đây
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Ý nào dưới đây vi phạm nguyên tắc cơ [MASKED]
### Lựa chọn:
A: Hôn nhân tiến bộ, một vợ một chồng, vợ chồng bình đẳng. 
B: Hôn nhân tự nguyện, tiến bộ, không ai có quyền can thiệp.
C: Hôn nhân giữa người theo tôn giáo với người không theo tôn giáo. 
D: Hôn nhân cùng lúc giữa một công dân Việt Nam với hai người nước ngoài.",bản của chế độ hôn nhân ở Việt Nam?,Ý nào dưới đây vi phạm nguyên tắc cơ
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Dựa vào kiến thức bài quyền và nghĩa vụ của công dân [MASKED]
### Lựa chọn:
A: Ép dầu ép mỡ, ai nỡ ép duyên. 
B: Con hư tại mẹ cháu hư tại bà.
C: Thuận vợ thuận chồng tát biển Đông cũng cạn. 
D: Chồng em áo rách em thương/ Chồng người áo gấm sông hương mặc người.","trong hôn nhân, em không đồng ý với quan điểm nào dưới đây?",Dựa vào kiến thức bài quyền và nghĩa vụ của công dân
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Hoạt động lao động tạo ra thu nhập [MASKED]
### Lựa chọn:
A: học nghề 
B: việc làm
C: cải tạo 
D: hướng nghiệp.",mà không bị pháp luật cắm được gọi là,Hoạt động lao động tạo ra thu nhập
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Những hành vi nào dưới đây [MASKED]
### Lựa chọn:
A: Bắt trẻ dưới 15 tuổi vào làm việc. 
B: Công dân đủ 16 tuổi được nhận vào các công ty để làm việc.
C: Được nghỉ tất cả các ngày lễ tết theo quy định của nhà nước. 
D: Được tham hỏi những lúc ốm đau, bệnh tật.",là không đúng với luật lao động,Những hành vi nào dưới đây
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Một trong những nội dung về bình đẳng trong thực hiện [MASKED]
### Lựa chọn:
A: việc làm theo sở thích của mình. 
B: việc làm phù hợp với khả năng của mình mà không bị phân biệt đối xử.
C: điều kiện làm việc theo nhu cầu của mình. 
D: thời gian làm việc theo ý muốn chủ quan của mình.",quyền lao động là mọi người đều có quyền lựa chọn ?,Một trong những nội dung về bình đẳng trong thực hiện
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Theo quy định của pháp luật, thời gian làm việc của lao [MASKED]
### Lựa chọn:
A: 5 giờ/ngày và 25 giờ/tuần 
B: 6 giờ/ngày và 30 giờ/tuần.
C: 7 giờ/ngày và 35 giờ/tuần 
D: 8 giờ/ngày và 40 giờ/tuần.",động từ đủ 15 tuổi đến dưới 18 tuổi là không quá,"Theo quy định của pháp luật, thời gian làm việc của lao"
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Vi phạm pháp luật dân sự là hành [MASKED]
### Lựa chọn:
A: các quan hệ công vụ và nhân thân 
B: các quy tắc quản lí nhà nước.
C: các quy tắc quản lí nhà nước. 
D: các quan hệ lao động, công vụ nhà nước.","vi vi phạm pháp luật, xâm phạm tới",Vi phạm pháp luật dân sự là hành
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Nhà nước đưa ra trách [MASKED]
### Lựa chọn:
A: Phạt tiền người vi phạm. 
B: Buộc chủ thể vi phạm chấm dứt hành vi trái pháp luật, phải chịu những thiệt hại nhất định; giáo dục răn đe những người khác.
C: Lập lại trật tự xã hội. 
D: Ngăn chặn người vi phạm có thể có vi phạm mới.",nhiệm pháp lý là nhằm :,Nhà nước đưa ra trách
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Nghĩa vụ mà các cá nhân, cơ quan, tô chức vi phạm pháp luật phải [MASKED]
### Lựa chọn:
A: trách nhiệm pháp lí 
B: vi phạm pháp luật.
C: trách nhiệm gia đình 
D: vi phạm đạo đức.",chấp hành những biện pháp bắt buộc do Nhà nước quy định được gọi là,"Nghĩa vụ mà các cá nhân, cơ quan, tô chức vi phạm pháp luật phải"
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: “tội phạm” là người [MASKED]
### Lựa chọn:
A: pháp luật dân sự 
B: pháp luật hành chính.
C: pháp luật hình sự 
D: kỉ luật.",có hành vi vi phạm,“tội phạm” là người
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Nhà bạn B rất nghèo nhưng bạn B luôn ăn chơi đua đòi và đòi mẹ phải mua [MASKED]
### Lựa chọn:
A: Bạn B là người sống xa hoa, lãng phí. 
B: Bạn B là người vô tâm.
C: Bạn B là người tiết kiệm. 
D: Bạn B là người vô ý thức.",cho chiếc điện thoại Iphone thì mới chịu đi học. Em có nhận xét gì về bạn B?,Nhà bạn B rất nghèo nhưng bạn B luôn ăn chơi đua đòi và đòi mẹ phải mua
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Sống giản dị có ý nghĩa như [MASKED]
### Lựa chọn:
A: Được mọi người yêu mến, cảm thông và giúp đỡ. 
B: Được mọi người chia sẻ khó khăn.
C: Được mọi người yêu mến. 
D: Được mọi người giúp đỡ.",thế nào đối với mỗi người ?,Sống giản dị có ý nghĩa như
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Tại trường em nhà trường có quy định đối với học sinh nữ không được đánh son khi đến trường. Tuy nhiên ở [MASKED]
### Lựa chọn:
A: Lối sống không giản dị. 
B: Lối sống tiết kiệm.
C: Đức tính cần cù. 
D: Đức tính khiêm tốn.",lớp em một số bạn nữ vẫn đánh son và trang điểm rất đậm khi đến lớp. Hành động đó nói lên điều gì?,Tại trường em nhà trường có quy định đối với học sinh nữ không được đánh son khi đến trường. Tuy nhiên ở
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Sống giản dị là sống phù hợp với….của bản thân, [MASKED]
### Lựa chọn:
A: Điều kiện. 
B: Hoàn cảnh.
C: Điều kiện, hoàn cảnh. 
D: Năng lực.",gia đình và xã hội?. Trong dấu “…” đó là?,"Sống giản dị là sống phù hợp với….của bản thân,"
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Tục ngữ: “Cây ngay không sợ chết [MASKED]
### Lựa chọn:
A: Giản dị. 
B: Tiết kiệm.
C: Trung thực. 
D: Khiêm tốn.",đứng” nói về đức tính gì ?,Tục ngữ: “Cây ngay không sợ chết
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Ca dao tục ngữ [MASKED]
### Lựa chọn:
A: Cây ngay không sợ chết đứng 
B: Ăn ngay nói thật mọi tật mọi lành
C: Người gian thì sợ người ngay/ Người ngay chẳng sợ đường cày cong queo 
D: A, B, C đúng",thể hiện tính trung thực,Ca dao tục ngữ
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Sống ngay thẳng, thật thà và dám dũng cảm nhận lỗi [MASKED]
### Lựa chọn:
A: Đức tính thật thà. 
B: Đức tính khiêm tốn.
C: Đức tính tiết kiệm. 
D: Đức tính trung thực.",khi mình mắc khuyết điểm nói về đức tính nào ?,"Sống ngay thẳng, thật thà và dám dũng cảm nhận lỗi"
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Hành vi nào sau đây [MASKED]
### Lựa chọn:
A: Không chỉ bài cho bạn trong giờ kiểm tra 
B: Không bao che cho bạn khi mắc lỗi
C: Để đạt điểm cao khi kiểm tra N nhìn trộm bài của bạn 
D: Nhặt được của rơi trả cho người bị mất",không biểu hiện tính trung thực.,Hành vi nào sau đây
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Trong giờ sinh hoạt lớp, trong tuần 3 bạn K bị mắc 7 lỗi nói chuyện trong giờ học và 2 lỗi vi phạm quy chế thi. Đã nhiều lần cô giáo nhắc nhở nhưng bạn K vẫn vi [MASKED]
### Lựa chọn:
A: Không quan tâm vì không liên quan đến mình. 
B: Nói với bố mẹ bạn K để bố mẹ bạn K dạy giỗ.
C: Không chơi cùng với bạn K vì bạn K là người vô ý thức. 
D: Nhắc nhở, giúp đỡ bạn trong học tập và khuyên bạn không được làm như vậy vì vi phạm kỉ luật.",phạm và bạn K cho rằng bạn K làm gì thì kệ bạn K không liên quan đến các bạn và cô giáo. Là bạn học cùng lớp em sẽ làm gì để giúp bạn K cải thiện tính đó?,"Trong giờ sinh hoạt lớp, trong tuần 3 bạn K bị mắc 7 lỗi nói chuyện trong giờ học và 2 lỗi vi phạm quy chế thi. Đã nhiều lần cô giáo nhắc nhở nhưng bạn K vẫn vi"
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Đã nhiều lần bạn V hứa trước lớp là sẽ không nói chuyện trong giờ. Nhiều lần nhắc [MASKED]
### Lựa chọn:
A: V là người không có lòng tự trọng. 
B: V là người lười biếng.
C: V là người dối trá. 
D: V là người vô cảm.",nhỏ nhưng bạn V vẫn vi phạm lỗi. Điều đó cho thấy V là người như thế nào?,Đã nhiều lần bạn V hứa trước lớp là sẽ không nói chuyện trong giờ. Nhiều lần nhắc
