predict,label,score,Subject
"Hai mặt đối lập, không thể đồng thời tồn tại]",Một tập hợp,0.0,civic_education
Mâu thuẫn chỉ xuất hiện trong các mối quan hệ giữa các đối tượng có tính chất khác nhau,Mâu thuẫn chỉ được giải quyết bằng sự đấu tranh giữa các mặt đối lập,0.421099990606308,civic_education
Mâu thuẫn giữa chủ nghĩa và phản chủ nghĩa,Hai gia đình hàng xóm tranh chấp đất đai,0.0,civic_education
"Sự vật, hiện tượng bị biến đổi theo chiều hướng tiêu cực hoặc có thể là tích cực, phụ thuộc vào hoàn cảnh và mục tiêu của đấu tranh.","Sự vật, hiện tượng bị tiêu vong",0.3589999973773956,civic_education
Có hai mặt đối lập có quan hệ biện chứng với nhau,Có nhiều mặt đối lập trong một sự vật,0.4347999989986419,civic_education
Điểm nút],Độ,0.4000000059604645,civic_education
"Sự vật và hiện tượng thay đổi về chất, tức là sự vật và hiện tượng chuyển từ trạng thái cũ sang trạng thái mới, nhưng chưa hoàn toàn trở thành một sự vật hoặc hiện tượng mới.",Lượng mới ra đời,0.045499999076128,civic_education
Sự vật bị phá hủy hoặc biến chất,Lượng mới hình thành,0.0,civic_education
Lượng biến đổi đạt tới điểm nút],Tăng lượng liên tục,0.0,civic_education
Nhà nước,Lãnh đạo,0.2856999933719635,civic_education
Là những hành động bắt buộc phải thực hiện theo quy định của pháp luật hoặc đạo đức xã hội,Tôn trọng pháp luật,0.1537999957799911,civic_education
Tôn trọng và thực hiện quyền lợi chung vì lợi ích của xã hội,Đặt nhu cầu của cá nhân lên trên,0.0833000019192695,civic_education
Bảo vệ Tổ quốc là nghĩa vụ của tất cả công dân,Học tốt là nghĩa vụ của học sinh,0.3635999858379364,civic_education
"Không tham gia vào các hoạt động xã hội, không đóng góp cho cộng đồng",Không ngừng học tập để nâng cao trình độ,0.0833000019192695,civic_education
Tính nhân văn,Danh dự,0.0,civic_education
Bán hàng với giá hợp lý và trung thực,Tạo ra nhiều công việc cho mọi người,0.0,civic_education
"Bán hàng giả, hàng nhái cho người tiêu dùng",Xả rác không đúng nơi quy định,0.0,civic_education
Hối hận,Thoải mái,0.0,civic_education
Cảm thấy tội lỗi và trách móc bản thân khi làm điều sai trái,Vui vẻ khi lấy cắp tài sản nhà nước,0.0741000026464462,civic_education
Vui vẻ khi đã đóng góp tiền ủng hộ nạn nhân chất độc màu da cam và luôn sẵn sàng giúp đỡ những người cần thiết khác.,Chào hỏi người lớn tuổi,0.0571000017225742,civic_education
Lựa chọn người bạn đời theo ý muốn và sự đồng ý của cả hai bên,Kết hôn ở độ tuổi mình thích,0.0,civic_education
Xây dựng và phát triển mối quan hệ vợ chồng,Báo cáo họ hàng hai bên,0.0,civic_education
Hôn nhân phải dựa trên cơ sở tình yêu và sự hiểu biết lẫn nhau,Hôn nhân phải dựa vào lợi ích kinh tế,0.3846000134944916,civic_education
Chọn vợ/chó chồng,Chia con cái,0.0,civic_education
Có thể kết hôn với người cùng giới hoặc khác giới,Ép buộc và dựa trên lợi ích kinh tế,0.0,civic_education
Hôn nhân đích thực],Bình đẳng trong xã hội,0.0,civic_education
Cộng đồng dân cư,Dòng họ,0.0,civic_education
Tôn giáo và truyền thống văn hóa,Gia đình đồng ý,0.0,civic_education
Thực hiện các chức năng của nhà nước,"Nuôi dưỡng, giáo dục con cái",0.0,civic_education
Quan hệ cha mẹ và con,Cha mẹ và con đẻ,0.5,civic_education
Của xã hội,Của Nhà nước,0.5,civic_education
Của đạo đức và pháp luật,Của đất nước,0.3635999858379364,civic_education
Tìm kiếm việc làm để đóng góp cho cộng đồng,Sống vô tư trong cộng đồng,0.2222000062465667,civic_education
Theo tình cảm và sự đồng cảm,Theo tình cảm,0.666700005531311,civic_education
Con người với xã hội và thiên nhiên.,Quan hệ giữa các địa phương,0.0,civic_education
Thân thương và ấm áp hơn,Tự do hơn,0.1817999929189682,civic_education
" Duy trì, phát triển ]",Ủng hộ,0.0,civic_education
Bỏ rơi người khác khi họ cần giúp đỡ.,Nhường nhịn người khác,0.2222000062465667,civic_education
"Có lòng thương xót, bao dung với người có lỗi lầm, biết hối cải]",Yêu thương mọi người như nhau,0.1599999964237213,civic_education
Lòng nhân ái],Chu đáo,0.0,civic_education
Trách nhiệm với cộng đồng,Nhân đạo,0.0,civic_education
Tôn vinh và biết ơn],Biết ơn,0.3332999944686889,civic_education
Hai người của dân tộc A cùng nhau giúp đỡ người thuộc dân tộc B trong lúc khó khăn,Một nhóm thanh niên trong bản cùng nhau đánh người thuộc dân tộc khác,0.3528999984264374,civic_education
"Hai hoặc nhiều địa phương cùng nhau thực hiện một dự án, công trình hoặc hoạt động chung, như xây dựng cây cầu, đường đi chung, hoặc thực hiện các chương trình phát triển cộng đồng.]",Chính quyền xã A và xã B cùng bàn với nhau về việc cô lập xã C,0.0741000026464462,civic_education
"Hãy tiếp tục học nhóm và chia sẻ kiến thức với các bạn khác, vì học nhóm không chỉ giúp bạn hiểu sâu hơn về các môn học mà còn giúp bạn phát triển kỹ năng làm việc nhóm, giao tiếp và xây dựng mối quan hệ tốt đẹp với bạn bè.",Cần học nhóm nhưng không cần hợp tác,0.0952000021934509,civic_education
"Lợi ích công**

Lời giải:

- Việc làm của Chi đoàn thanh niên lớp 10A là phát động phong trào quyên góp sách cho các bạn vùng lũ lụt. Điều này thể hiện sự quan tâm, giúp đỡ và chia sẻ của các bạn đoàn viên và thanh niên trong cộng đồng.

- Trách nhiệm của công dân trong cộng đồng là thực hiện các hành động có lợi cho cộng đồng, giúp đỡ người khác và đóng góp vào sự phát triển của cộng đồng.

- Vì vậy, việc làm của Chi đoàn thanh niên lớp 10A là biểu hiện trách nhiệm ""Lợi ích công"" của công dân trong cộng đồng.",Tự giác,0.0164000000804662,civic_education
Sông Hồng.,Sông Kỳ Cùng.,0.571399986743927,geography
Sông Hồng và sông Cửu Long.,Sông Hồng và sông Mã.,0.7142999768257141,geography
Hồ Tây Ninh (Hồ Hòa Bình),Hòa Bình.,0.4000000059604645,geography
4 đai khí hậu.,4 đai khí hậu.,1.0,geography
Tây Nguyên và Tây Nam Bộ.,Nam Trung Bộ.,0.2000000029802322,geography
Đồng bằng sông Cửu Long.,Đồng bằng Thanh - Nghệ - Tĩnh.,0.428600013256073,geography
Tây Bắc - Đông Nam.,Bắc - Nam.,0.25,geography
4],2,0.0,geography
Việt Nam không có đường biên giới với quốc gia nào vì Việt Nam là một quốc gia duy nhất trên bán đảo Đông Dương.,Trung Quốc.,0.0625,geography
28 tỉnh/thành phố.,29 tỉnh/ thành phố.,0.75,geography
Campuchia.,Cam-pu-chia.,0.0,geography
1986,1987,0.5,geography
"Đất liền, biển và đảo]",Phần đất liền,0.2000000029802322,geography
"Tham gia các hoạt động trải nghiệm, tham quan, thực tế tại các địa điểm liên quan đến địa lí.","Tham quan, du lịch.",0.2308000028133392,geography
$331.212 km^2$,$330.221 km^2$,0.666700005531311,geography
Hà Giang,Cà Mau,0.2856999933719635,geography
"Địa lý Việt Nam nằm trong vùng nhiệt đới, nằm ở khu vực giao nhau của các luồng gió mùa Đông Nam Á và gió mùa Tây Nam Á, và nằm ở khu vực giao nhau của các luồng sinh vật nhiệt đới và các luồng sinh vật ôn hòa.]",Nằm trong vùng nội chí tuyến.,0.0606000013649463,geography
Mở.,Đứng thứ 3 trong các biển thuộc Thái Bình Dương.,0.0,geography
Biển Tây Thái Bình Dương,Biển Xu-Lu,0.4000000059604645,geography
"Mùa hạ nóng, mùa đông lạnh hơn đất liền, biên độ nhiệt lớn.","Mùa hạ nóng, mùa đông lạnh hơn đất liền, biên độ nhiệt lớn.",1.0,geography
"Giai đoạn Nguyên sinh, giai đoạn cổ sinh, giai đoạn Tân sinh.","Giai đoạn cổ sinh, giai đoạn Trung sinh, giai đoạn Tân sinh.",0.8571000099182129,geography
"Mảng nền sông Mã, mảng nền Pu Hoạt, mảng nền Kon Tum]","Việt Bắc, Hoàng Liên Sơn.",0.0,geography
20 triệu năm,15 triệu năm,0.666700005531311,geography
Giai đoạn Trái Đất mới (hay còn gọi là Giai đoạn Devon),Giai đoạn Tân kiến tạo,0.2856999933719635,geography
Giai đoạn kiến tạo mạnh mẽ trong thời đại Paleozoic và Mesozoic (khoảng 541 - 66 triệu năm trước).,Giai đoạn Tiền Cambri,0.1934999972581863,geography
70 loại,50 loại,0.5,geography
"Việt Nam là một quốc gia có trữ lượng khoáng sản vừa và nhỏ, chủ yếu là các loại khoáng sản có giá trị kinh tế thấp.",Tài nguyên khoáng sản nước ta phân bố rộng khắp trên cả nước.,0.1702000051736831,geography
Khối tinh thể hoặc các hạt tinh thể nhỏ],Rắn,0.0,geography
Vừa và nhỏ],Nhỏ,0.0,geography
"Đá vôi, mỏ sắt, Bôxit, apatit.]","Than, dầu mỏ, khí đốt.",0.2000000029802322,geography
"Việc khai thác và sử dụng tiết kiệm, hiệu quả nguồn tài nguyên khoáng sản giúp giảm thiểu lãng phí và bảo vệ môi trường.","Một số khoáng sản có nguy cơ cạn kiệt,",0.139500007033348,geography
"Đồng bằng sông Cửu Long,",Đồng bằng sông Hồng.,0.666700005531311,geography
Tây Bắc - Đông Nam,Đông Bắc – Tây Nam,0.4000000059604645,geography
Là kinh tuyến nằm bên phải của kinh tuyến gốc.,Là kinh tuyến nằm bên phải của kinh tuyến gốc.,1.0,geography
Kinh tuyến Greenwich.,Kinh tuyến Đông.,0.666700005531311,geography
Vị trí thứ hai,Vị trí thứ 7,0.7272999882698059,geography
Bản đồ có tỉ lệ 1: 1.000,Bản đồ có tỉ lệ 1: 150.000,0.916700005531311,geography
6km,16km,0.5,geography
1:7.000.000,1:500.000,0.666700005531311,geography
Hình vẽ thu nhỏ và thu gọn của một khu vực hay cả bề mặt Trái Đất.,Hình vẽ của một quốc gia được thu nhỏ lại,0.3447999954223633,geography
Kinh độ và vĩ độ tại một điểm (cả A và B),Vĩ độ tại đường vĩ tuyến gốc,0.2608999907970428,geography
Đông],Tây,0.0,geography
Đông Nam của châu Á],Tây Nam của châu Á,0.666700005531311,geography
Theo hệ tọa độ địa lý (đường kinh tuyến và vĩ tuyến) hoặc hệ tọa độ địa lý quốc tế (WGS84).,Theo hướng mũi tên trên bản đồ.,0.1080999970436096,geography
Đông Nam,Bắc Tây,0.0,geography
Càng có độ dốc lớn hơn.,Càng thấp,0.3635999858379364,geography
Tìm phương hướng],Xem tỉ lệ,0.0,geography
2,2,1.0,geography
Đa dạng,Tập trung tại một chỗ,0.0,geography
Tượng hình,Hình học,0.0,geography
"Trái đất quay quanh trục của nó theo hướng từ Tây sang Đông, khiến cho các khu vực khác nhau trên bề mặt Trái Đất phải trải qua các thời điểm khác nhau trong ngày.",Trái đất quay từ Đông sang Tây,0.2727000117301941,geography
Bên trái hướng chuyển động,Giữ nguyên hướng không đổi,0.166700005531311,geography
Làm lệch hướng chuyển động.],Ngày đêm nối tiếp nhau.,0.0,geography
Khoáng sản năng lượng,Kim loại đen,0.0,geography
Những khoáng vật và các loại đá có ích được tích tụ tự nhiên.,Các loại đá do nhiều loại khoáng vật khác nhau kết hợp lại.,0.1934999972581863,geography
