,Question,Fed_Prompt,Label,Choosed_wrong_answer,True_answer,Subject,Grade
58,"### Câu hỏi: Trên đường đi học về, N gặp 1 vụ tai nạn giao thông thảm khốc, trên đường có cảnh người bị chảy máu rất nhiều, em nhỏ bị gãy chân, trước tình huống đó N cùng mọi người giúp đỡ đưa họ vào bệnh viện và gọi điện thoại báo tin cho gia đình họ. Việc làm đó thể hiện điều gì?
A. N là người tự chủ.
B. N là người trung thực.
C. N người thật thà.
D. []
","Trên đường đi học về, N gặp 1 vụ tai nạn giao thông thảm khốc, trên đường có cảnh người bị chảy máu rất nhiều, em nhỏ bị gãy chân, trước tình huống đó N cùng mọi người giúp đỡ đưa họ vào bệnh viện và gọi điện thoại báo tin cho gia đình họ. Việc làm đó thể hiện điều gì?
A. N là người tự chủ.
B. N là người trung thực.
C. N người thật thà.
D. ",N là người tôn trọng người khác.,D,A,civic_education,GDCD 9
59,"### Câu hỏi: Câu ca dao tục ngữ nào thể hiện tự chủ?
A. []
B. Kiến tha lâu ngày cũng đầy tổ.
C. Tích tiểu thành đại.
D. Dù ai nói ngả nói nghiêng/ Lòng ta vẫn vững như kiềng ba chân.
","Câu ca dao tục ngữ nào thể hiện tự chủ?
A. ",Học thầy không tày học bạn.,A,D,civic_education,GDCD 9
60,"### Câu hỏi: Câu “Gió chiều nào che chiều ấy” nói về người không có tính
A. Tự chủ
B. Sáng tạo
C. Năng động
D. []
","Câu “Gió chiều nào che chiều ấy” nói về người không có tính
A. Tự chủ
B. Sáng tạo
C. Năng động
D. ",Cần cù,D,A,civic_education,GDCD 9
61,"### Câu hỏi: Thầy giao bài tập về nhà môn Toán, B đọc và suy nghĩ mãi không làm được nên B lên mạng tìm lời giải và chép lời giải coi như làm xong bài tập về nhà. B là người như thế nào?
A. B là người không thật thà.
B. B là người không thẳng thắn.
C. B là người không tự chủ.
D. []
","Thầy giao bài tập về nhà môn Toán, B đọc và suy nghĩ mãi không làm được nên B lên mạng tìm lời giải và chép lời giải coi như làm xong bài tập về nhà. B là người như thế nào?
A. B là người không thật thà.
B. B là người không thẳng thắn.
C. B là người không tự chủ.
D. ",B là người không tự tin.,D,C,civic_education,GDCD 9
62,"### Câu hỏi: Hành vi nào dưới đây vi phạm kỉ luật của học sinh?
A. []
B. Nghỉ học không xin phép.
C. Tự ý bỏ việc không báo trước.
D. Phát biểu trong các cuộc họp lớp.
","Hành vi nào dưới đây vi phạm kỉ luật của học sinh?
A. ",Đi học đúng giờ,A,B,civic_education,GDCD 9
63,"### Câu hỏi: Mọi người được làm chủ công việc của tập thể của xã hội, được tham gia đóng góp ý kiến, giám sát những công việc chung được gọi là ?
A. Khiêm nhường
B. Dân chủ
C. []
D. Kỉ luật.
","Mọi người được làm chủ công việc của tập thể của xã hội, được tham gia đóng góp ý kiến, giám sát những công việc chung được gọi là ?
A. Khiêm nhường
B. Dân chủ
C. ",Trung thực,C,B,civic_education,GDCD 9
64,"### Câu hỏi: Trong buôi thảo luận để xây dựng kế hoạch hoạt động ngoại khoá cho lớp, việc làm nào dưới đây chưa phát huy được tính dân chủ và kỉ luật của học sinh?
A. Để cán bộ lớp quyết định.
B. Sôi nổi đề xuất ý kiến
C. []
D. Tích cực tham gia các hoạt động của lớp.
","Trong buôi thảo luận để xây dựng kế hoạch hoạt động ngoại khoá cho lớp, việc làm nào dưới đây chưa phát huy được tính dân chủ và kỉ luật của học sinh?
A. Để cán bộ lớp quyết định.
B. Sôi nổi đề xuất ý kiến
C. ",Tôn trọng ý kiến của tập thể,C,A,civic_education,GDCD 9
65,"### Câu hỏi: Trong các hoạt động của lớp, bạn lớp trưởng luôn đưa ra quyết định và yêu cầu các bạn thực hiện theo. Nếu là một thành viên trong lớp đó, em sẽ làm gì để phát huy tính dân chủ và kỉ luật?
A. Không tham gia các hoạt động của lớp.
B. Nghe theo mọi quyết định của lớp trưởng.
C. []
D. Thẳng thắn góp ý để bạn lớp trưởng rút kinh nghiệm.
","Trong các hoạt động của lớp, bạn lớp trưởng luôn đưa ra quyết định và yêu cầu các bạn thực hiện theo. Nếu là một thành viên trong lớp đó, em sẽ làm gì để phát huy tính dân chủ và kỉ luật?
A. Không tham gia các hoạt động của lớp.
B. Nghe theo mọi quyết định của lớp trưởng.
C. ",Cãi nhau để phản đối ý kiến của lớp trưởng.,C,D,civic_education,GDCD 9
66,"### Câu hỏi: Việc làm nào dưới đây góp phân bảo vệ hoà bình cho nhân loại?
A. Kích động, chia rẽ giữa các dân tộc, tôn giáo
B. []
C. Thiết lập quan hệ hợp tác, hữu nghị giữa các dân tộc
D. Hạn chế quan hệ với các nước khác để tránh xảy ra xung đột
","Việc làm nào dưới đây góp phân bảo vệ hoà bình cho nhân loại?
A. Kích động, chia rẽ giữa các dân tộc, tôn giáo
B. ","Gây chiến tranh, khủng bố ở nhiều nơi trên thế giới",B,C,civic_education,GDCD 9
67,"### Câu hỏi: Bảo vệ hoà bình là trách nhiệm của
A. tất cả các quốc gia trên thế giới.
B. []
C. những nước đang có chiến tranh
D. chỉ những nước lớn
","Bảo vệ hoà bình là trách nhiệm của
A. tất cả các quốc gia trên thế giới.
B. ",những nước đang phát triển,B,A,civic_education,GDCD 9
68,"### Câu hỏi: Gìn giữ cuộc sống xã hội bình yên, dùng thương lượng, đàm phán để giải quyết mọi mâu thuẫn, xung đột giữa các dân tộc, tôn giáo và quốc gia được gọi là
A. Bảo vệ đất nước
B. Hoạt động chính trị
C. Bảo vệ hòa bình
D. []
","Gìn giữ cuộc sống xã hội bình yên, dùng thương lượng, đàm phán để giải quyết mọi mâu thuẫn, xung đột giữa các dân tộc, tôn giáo và quốc gia được gọi là
A. Bảo vệ đất nước
B. Hoạt động chính trị
C. Bảo vệ hòa bình
D. ",Hoạt động ngoại giao,D,C,civic_education,GDCD 9
69,"### Câu hỏi: Sự kiện đánh dấu sự chấm dứt chiến tranh Việt Nam là?
A. 30/4/1975.
B. []
C. 02/9/1945.
D. 30/4/1954.
","Sự kiện đánh dấu sự chấm dứt chiến tranh Việt Nam là?
A. 30/4/1975.
B. ",01/5/1975.,B,A,civic_education,GDCD 9
70,"### Câu hỏi: Làm việc có năng suất, chất lượng, hiệu quả là tạo ra nhiều sản phẩm
A. kém chất lượng.
B. trong một thời gian nhất định.
C. có giá trị cao trong một thời gian nhất định.
D. []
","Làm việc có năng suất, chất lượng, hiệu quả là tạo ra nhiều sản phẩm
A. kém chất lượng.
B. trong một thời gian nhất định.
C. có giá trị cao trong một thời gian nhất định.
D. ",có chất lượng nhưng mất nhiều thời gian.,D,C,civic_education,GDCD 9
71,"### Câu hỏi: Biểu hiện của việc làm việc không năng suất, chất lượng, hiệu quả là?
A. Làm việc riêng trong giờ.
B. Vừa xem ti vi vừa ăn cơm.
C. []
D. Cả A,B,C.
","Biểu hiện của việc làm việc không năng suất, chất lượng, hiệu quả là?
A. Làm việc riêng trong giờ.
B. Vừa xem ti vi vừa ăn cơm.
C. ",Vừa học vừa xem ti vi.,C,D,civic_education,GDCD 9
72,"### Câu hỏi: Làm việc có năng suất, chất lượng, hiệu quả là ...đối với mỗi người trong thời đại ngày nay. Trong dấu “...” là?
A. Yêu cầu.
B. Điều kiện.
C. Tiền đề.
D. []
","Làm việc có năng suất, chất lượng, hiệu quả là ...đối với mỗi người trong thời đại ngày nay. Trong dấu “...” là?
A. Yêu cầu.
B. Điều kiện.
C. Tiền đề.
D. ",Động lực.,D,A,civic_education,GDCD 9
73,"### Câu hỏi: Ý kiến nào dưới đây không phải ý nghĩa của làm việc có năng suất, chất lượng, hiệu quả?
A. Giúp mỗi người đạt được mọi mục đích đã đề ra.
B. Góp phân nâng cao chất lượng cuộc sống của mỗi cá nhân.
C. []
D. Thúc đẩy sự phát triển của đất nước trong thời kì hội nhập.
","Ý kiến nào dưới đây không phải ý nghĩa của làm việc có năng suất, chất lượng, hiệu quả?
A. Giúp mỗi người đạt được mọi mục đích đã đề ra.
B. Góp phân nâng cao chất lượng cuộc sống của mỗi cá nhân.
C. ",Là yêu cầu của người lao động trong xã hội hiện đại.,C,A,civic_education,GDCD 9
74,"### Câu hỏi: Quan điểm nào dưới đây đúng về làm việc có năng suất, chất lượng, hiệu quả?
A. []
B. Trong sản xuất chỉ cần chú ý đến chất lượng sản phẩm.
C. Làm việc năng suất, chất lượng sẽ đem lại hiệu quả trong lao động.
D. Làm việc năng suất, chất lượng sẽ đem lại hiệu quả trong lao động.
","Quan điểm nào dưới đây đúng về làm việc có năng suất, chất lượng, hiệu quả?
A. ",Trong sản xuất chỉ cần chú ý đến chất lượng sản phẩm.,A,C,civic_education,GDCD 9
75,"### Câu hỏi: Để đạt hiệu quả trong học tập, học sinh cần
A. []
B. thức khuya để học bài.
C. chép bài của bạn.
D. chép bài của bạn.
","Để đạt hiệu quả trong học tập, học sinh cần
A. ","học ít, chơi nhiều.",A,D,civic_education,GDCD 9
76,"### Câu hỏi: Tạo ra được nhiêu sản phẩm có giá trị cao về cả nội dung và hình thức trong một thời gian nhất định là biểu hiện của
A. tự chủ trong công việc.
B. []
C. năng động, sáng tạo trong công việc
D. làm việc có năng suất, chất lượng, hiệu quả.
","Tạo ra được nhiêu sản phẩm có giá trị cao về cả nội dung và hình thức trong một thời gian nhất định là biểu hiện của
A. tự chủ trong công việc.
B. ",hợp tác cùng phát triển.,B,D,civic_education,GDCD 9
77,"### Câu hỏi: Hôn nhân hạnh phúc phải được xây dựng trên cơ sở quan trọng nào dưới đây?
A. Hoàn cảnh gia đình tương xứng
B. Hợp nhau về gu thời trang.
C. Tình yêu chân chính
D. []
","Hôn nhân hạnh phúc phải được xây dựng trên cơ sở quan trọng nào dưới đây?
A. Hoàn cảnh gia đình tương xứng
B. Hợp nhau về gu thời trang.
C. Tình yêu chân chính
D. ",Có việc làm ổn định.,D,C,civic_education,GDCD 9
78,"### Câu hỏi: Pháp luật Việt Nam quy định độ tuổi nào dưới đây được phép kết hôn?

A. []
B. Nam, nữ từ đủ 20 tuổi trở lên.
C. Nam từ 20 tuổi trở lên, nữ từ 18 tuổi trở lên
D. Nam từ đủ 20 tuổi trở lên, nữ từ đủ 18 tuổi trở lên.
","Pháp luật Việt Nam quy định độ tuổi nào dưới đây được phép kết hôn?

A. ","Nam, nữ từ đủ 18 tuổi trở lên.",A,D,civic_education,GDCD 9
79,"### Câu hỏi: Em không đồng ý với ý kiến nào dưới đây khi nói về hôn nhân?
A. Hôn nhân phải được Nhà nước thừa nhận.
B. Mục đích chính của hôn nhân là để duy trì và phát triển kinh tế.
C. []
D. Hôn nhân là sự liên kết đặc biệt giữa một nam và một nữ trên nguyên tắc bình đẳng, tự nguyện.
","Em không đồng ý với ý kiến nào dưới đây khi nói về hôn nhân?
A. Hôn nhân phải được Nhà nước thừa nhận.
B. Mục đích chính của hôn nhân là để duy trì và phát triển kinh tế.
C. ","Hôn nhân nhằm mục đích chung sống lâu dài và xây dựng gia đình hoà thuận, hạnh phúc.",C,B,civic_education,GDCD 9
80,"### Câu hỏi: Hậu quả nào dưới đây không phải của nạn tảo hôn?
A. Không thể gặp lại người thân.
B. []
C. Ảnh hưởng xấu đến sức khoẻ của cả mẹ và con.
D. Mâu thuẫn trong gia đình do vợ chồng còn quá trẻ.
","Hậu quả nào dưới đây không phải của nạn tảo hôn?
A. Không thể gặp lại người thân.
B. ",Làm giảm chất lượng dân số.,B,A,civic_education,GDCD 9
81,"### Câu hỏi: Ý nào dưới đây vi phạm nguyên tắc cơ bản của chế độ hôn nhân ở Việt Nam?
A. Hôn nhân tiến bộ, một vợ một chồng, vợ chồng bình đẳng.
B. []
C. Hôn nhân giữa người theo tôn giáo với người không theo tôn giáo.
D. Hôn nhân cùng lúc giữa một công dân Việt Nam với hai người nước ngoài.
","Ý nào dưới đây vi phạm nguyên tắc cơ bản của chế độ hôn nhân ở Việt Nam?
A. Hôn nhân tiến bộ, một vợ một chồng, vợ chồng bình đẳng.
B. ","Hôn nhân tự nguyện, tiến bộ, không ai có quyền can thiệp.",B,D,civic_education,GDCD 9
82,"### Câu hỏi: Dựa vào kiến thức bài quyền và nghĩa vụ của công dân trong hôn nhân, em không đồng ý với quan điểm nào dưới đây?
A. Ép dầu ép mỡ, ai nỡ ép duyên.
B. Con hư tại mẹ cháu hư tại bà.
C. Thuận vợ thuận chồng tát biển Đông cũng cạn.
D. []
","Dựa vào kiến thức bài quyền và nghĩa vụ của công dân trong hôn nhân, em không đồng ý với quan điểm nào dưới đây?
A. Ép dầu ép mỡ, ai nỡ ép duyên.
B. Con hư tại mẹ cháu hư tại bà.
C. Thuận vợ thuận chồng tát biển Đông cũng cạn.
D. ",Chồng em áo rách em thương/ Chồng người áo gấm sông hương mặc người.,D,B,civic_education,GDCD 9
83,"### Câu hỏi: Hoạt động lao động tạo ra thu nhập mà không bị pháp luật cắm được gọi là
A. []
B. việc làm
C. cải tạo
D. hướng nghiệp.
","Hoạt động lao động tạo ra thu nhập mà không bị pháp luật cắm được gọi là
A. ",học nghề,A,B,civic_education,GDCD 9
84,"### Câu hỏi: Những hành vi nào dưới đây là không đúng với luật lao động
A. Bắt trẻ dưới 15 tuổi vào làm việc.
B. Công dân đủ 16 tuổi được nhận vào các công ty để làm việc.
C. []
D. Được tham hỏi những lúc ốm đau, bệnh tật.
","Những hành vi nào dưới đây là không đúng với luật lao động
A. Bắt trẻ dưới 15 tuổi vào làm việc.
B. Công dân đủ 16 tuổi được nhận vào các công ty để làm việc.
C. ",Được nghỉ tất cả các ngày lễ tết theo quy định của nhà nước.,C,A,civic_education,GDCD 9
85,"### Câu hỏi: Một trong những nội dung về bình đẳng trong thực hiện quyền lao động là mọi người đều có quyền lựa chọn ?
A. việc làm theo sở thích của mình.
B. việc làm phù hợp với khả năng của mình mà không bị phân biệt đối xử.
C. điều kiện làm việc theo nhu cầu của mình.
D. []
","Một trong những nội dung về bình đẳng trong thực hiện quyền lao động là mọi người đều có quyền lựa chọn ?
A. việc làm theo sở thích của mình.
B. việc làm phù hợp với khả năng của mình mà không bị phân biệt đối xử.
C. điều kiện làm việc theo nhu cầu của mình.
D. ",thời gian làm việc theo ý muốn chủ quan của mình.,D,B,civic_education,GDCD 9
