predict,label,score,retained
Kinh độ và vĩ độ tại một điểm ,Vĩ độ tại đường vĩ tuyến gốc,0.3999999999999999,True
Đông,Tây,0.0,True
Đông Nam của châu Á,Tây Nam của châu Á,0.8000000000000002,False
Theo vĩ tuyến gốc và kinh tuyến gốc. ,Theo hướng mũi tên trên bản đồ.,0.1333333333333333,True
Tây Bắc,Bắc Tây,0.5,True
Càng dốc ,Càng thấp,0.5,True
Đọc bản chú giải ,Xem tỉ lệ,0.0,True
2,2,1.0,False
Phân tán,Tập trung tại một chỗ,0.0,True
Hình ,Hình học,0.6666666666666666,False
Trục Trái đất nghiêng ,Trái đất quay từ Đông sang Tây,0.3636363636363636,True
Nam,Giữ nguyên hướng không đổi,0.0,True
Ngày đêm.,Ngày đêm nối tiếp nhau.,0.5714285714285715,False
Kim loại đen,Kim loại đen,1.0,False
Khoáng vật và các loại đá có ích.,Các loại đá do nhiều loại khoáng vật khác nhau kết hợp lại.,0.2857142857142857,True
7 nhóm ,2 nhóm,0.5,True
"Đồng, chì, sắt","Apatit, dầu lửa",0.0,True
Khí nito ,Khí cacbonic,0.5,True
5 tầng ,5 tầng,1.0,False
"12 giờ, 18 giờ, 24 giờ","6 giờ, 14 giờ, 22 giờ",0.5,True
"Trong bóng râm, cách mặt đất 2m","Ngoài trời, sát mặt đất",0.3333333333333333,True
Do đặc tính hấp thụ và tỏa nhiệt của nước và đất là khác nhau: Mặt đất nóng lên chậm và nguội đi chậm hơn nước.,"Do mùa hạ, miền gần biển có ngày dài hơn đêm, mùa đông ngày ngắn hơn đêm.",0.0930232558139535,True
Vùng nhiệt đới,Vùng cực Bắc và cực Nam,0.2222222222222222,True
5 đai áp cao và 2 đai áp thấp ,3 đai áp cao và 4 đai áp thấp,0.7777777777777778,False
Gió Đông cực.,Gió mùa đông Bắc.,0.5714285714285715,False
"Vĩ độ 90 độ Bắc, Nam lên khoảng vĩ độ 60 độ Bắc, Nam.",Cả A và B đều đúng.,0.0,True
Tổng số lượng mưa 12 tháng.,Tổng lượng mưa của các tháng trong mùa mưa,0.5333333333333333,False
$10 g/cm^{3}$ ,$2 g/cm^{3}$,0.5,True
đại dương và biển.,sinh vật.,0.0,True
Thảo nguyên và thảo nguyên rừng,Rừng nhiệt đới khô,0.2,True
U-dơ-bê-ki-xtan ,I-ran,0.0,True
Hoa Kì cắt giảm đầu tư vào Mĩ Latinh,Tình hình chính trị không ổn định.,0.0,True
Trung Đông,Đồng bằng Lưỡng Hà,0.0,True
các bang vùng phía Tây sang các bang vùng phía Đông.,các bang ven Thái Bình Dương đến các bang vùng Đông Bắc,0.5217391304347826,False
Thiếu cơ sở hạ tầng,Sự thống trị nhiều thế kỉ của chủ nghĩa thực dân,0.0,True
Công nghiệp khai thác mỏ,Công nghiệp khai khoáng,0.6666666666666665,False
Chính trị,"An ninh, đối ngoại",0.0,True
GDP cao hơn,Dân số thấp hơn,0.2857142857142857,True
Khuyến khích sản xuất thay thế hàng nhập khẩu.,Thực hiện công nghiệp hóa đất nước.,0.0,True
"Có khí hậu khắc nghiệt, nhiều vùng sa mạc, khô hạn, nóng bức. ",Từng có “con đường tơ lụa” đi qua nên tiếp thu được nhiều giá trị văn hóa của cả phương Đông và phương Tây.,0.1081081081081081,True
"Quặng sắt ở phía bắc, vàng ở phía nam đồng bằng trung tâm.",Kim loại màu tập trung chủ yếu ở hệ thống núi A-pa-lat.,0.08,True
Thứ tư thế giới,Thứ tư thế giới,1.0,False
"Hơn châu Phi, châu Âu, kém châu Á","Hơn châu Âu, châu Phi, kém châu Á",0.75,False
Trung Tây,Đông Nam,0.0,True
"Từ 6 nước thành viên ban đầu, nay đã trở thành một khối với 27 nước.",Nâng cao sức cạnh tranh của thị trường chung châu Âu trên thị trường thế giới.,0.0,True
EU không phải là một quốc gia có chủ quyền,EU là tổ chức thương mại hàng đầu thế giới,0.2,True
"EU chỉ chiếm 7,1% về dân số TG và 2,2% diện tích lục địa của Trái Đất nhưng lại đứng thứ 1 TG về GDP.",Giá trị FDI của EU đầu tư ra nước ngoài và FDI đầu tư vào EU chỉ đứng sau Hoa Kì và trên Nhật Bản.,0.12,True
"Đất đai rộng lớn và màu mỡ, khí hậu đa dạng, nguồn nước dồi dào, cơ giới hóa cao","Đất đai rộng lớn và màu mỡ, khí hậu đa dạng, nguồn nước dồi dào, công nghiệp chế biến phát triển",0.7500000000000001,False
"Bỉ, Pháp, Ý, Luc-xăm-bua, Hà Lan và Đức.","Bỉ, Anh, Na Uy, Đan Mạch, Áo và Tây Đức.",0.3333333333333332,True
Trình độ giáo dục. ,Điều kiện tự nhiên và tài nguyên thiên nhiên.,0.0,True
Cơ sở hạ tầng kém phát triển ,Chỉ số phát triển ccon người ở mức cao,0.25,True
Tỉ lệ gia tăng dân số tự nhiên cao,GDP bình quân đầu người thấp,0.0,True
"Hàn Quốc, Bra-xin, Ác-hen-ti-na","Pháp, Bô-li-vi-a, Việt Nam",0.0,True
Tỉ trọng khu vực II rất cao ,Cân đối về tỉ trọng giữa các khu vực,0.5,True
Khu vực II có tỉ trọng rất cao,Khu vực III có tỉ trọng rất cao,0.875,False
Tây Á ,Nam Á,0.5,True
"41,5 triệu $km^2$. ",40 triệu $km^2$.,0.6666666666666666,False
Ấn Độ Dương. ,Ấn Độ Dương.,1.0,False
thứ ba thế giới.,thứ ba thế giới.,1.0,False
Hoa Nam,Ấn Hằng,0.0,True
4,4,1.0,False
Các đới khí hậu châu Á phân thành nhiêu kiểu khí hậu khác nhau,Khí hậu châu Á phân hóa thành nhiều đới khác nhau,0.64,False
Do lãnh thổ rất rộng.,Do lãnh thổ trải dải từ vùng cực bắc đến vùng Xích đạo,0.3333333333333333,True
Vùng núi Bắc Á.,vùng núi trung tâm Châu Á.,0.6,False
"Sông Mê Công, sông Hoàng Hà.","Sông Ê-ni-xây, sông Lê-na",0.4,True
Chảy theo hướng từ nam lên bắc.,Mạng lưới sông dày đặc.,0.0,True
Giao thông và thủy điện. ,Cung cấp nước cho sản xuất.,0.0,True
tăng. ,Tất cả đều sai.,0.0,True
"Đông Nam Á, Tây Nam Á, Nam Á.","Bắc Á, Đông Á, Đông Nam Á",0.5333333333333333,False
Châu Âu,Nam Á.,0.0,True
Từ 1 đến 50 $người/km^2$.,Từ 1 đến 50 $người/km^2$.,1.0,False
Có mật độ dân số cao.,Có đồng bằng màu mỡ.,0.1818181818181818,True
"Đồ sứ, tơ lụa","Gia vị, hương liệu",0.0,True
1986,1985,0.0,True
Trung Quốc,Trung Quốc.,1.0,False
"Cả 3 ý A,B,C. ",Vùng trời,0.0,True
"Tham quan, du lịch.",Khảo sát thực tế.,0.0,True
Lào Cai ,Cà Mau,0.0,True
Cà Mau,Bến Tre,0.0,True
"Vị trí cầu nối giữa đất liền và biển, giữa các nước Đông Nam Á đất liền và Đông Nam Á hải đảo",Nằm trong vùng nội chí tuyến.,0.0,True
"Bru-nây, In-đô-nê-xi-a, Xin-ga-po, Ma-lai-xi-a, Thái Lan, Mi-an-ma, Cam-pu-chia, Trung Quốc. ","Trung Quôc, Phi-lip-pin, Lào, Cam-pu-chia, Ma-lai-xi-a, Bru-nây, In-đô-nê-xi-a, Thái Lan.",0.4000000000000001,True
Biển Đông,Biển Xu-Lu,0.5,True
Thái Bình Dương và Ấn Độ Dương,Ấn Độ Dương và Đại Tây Dương,0.4285714285714285,True
Mùa đông gió có hướng đông bắc; mùa hạ có hướng tây nam khu vực vịnh Bắc Bộ có hướng nam. ,Quanh năm chung 1 chế độ gió.,0.0714285714285714,True
3,2,0.0,True
"Vòm sông Chảy, Hoàng Liên Sơn, cánh cung Bắc Trường Sơn, khôi nhô Kon Tum. ","Vòm sông Chảy, Hoàng Liên Sơn, Bạch Mã, khối nhô Kon Tum.",0.6666666666666665,False
"Sông Mã, Pu Hoạt.","Việt Bắc, Hoàng Liên Sơn.",0.0,True
Giai đoạn Trung sinh ,Giai đoạn Trung sinh,1.0,False
40 loại ,40 loại,1.0,False
Khí,Khí,1.0,False
Vừa và nhỏ,Nhỏ,0.5,True
Khai thác sử dụng còn lãng phí.,"Một số khoáng sản có nguy cơ cạn kiệt,",0.0,True
Đồng bằng sông Hồng. ,Đồng bằng Bắc Trung Bộ,0.4444444444444445,True
2,2,1.0,False
"Môi trường, chất lượng cuộc sống.","Sự phát triển kinh tế, chất lượng cuộc sống.",0.5333333333333333,False
"79,7 triệu người","74,5 triệu người",0.6666666666666666,False
Thấp,Thấp,1.0,False
26%,25%,0.0,True
"Các nhà máy, xí nghiệp còn ít",Nguồn lao động tăng nhanh,0.0,True
Công nghiệp,Công nghiệp Xây dựng,0.6666666666666666,False
Giảm tỷ trọng trong tất cả các ngành.,"Giảm tỉ trọng lao động trong ngành nông, lâm, ngư nghiệp, tăng tỉ trọng lao độgn trong ngành công nghiệp và dịch vụ.",0.2580645161290322,True
"Tỉ trọng cao hơn nông –lâm- ngư nghiệp, nhưng còn thấp hơn công nghiệp, xây dựng và ít biến động.",Chiếm tỉ trọng cao nhưng xu hướng còn biến động.,0.4666666666666667,True
1975,1975,1.0,False
Dịch vụ,Dịch vụ,1.0,False
Trong nông nghiệp đã hình thành các vùng chuyên canh.,"Giảm tỉ trọng khu vực nông, lâm, ngư nghiệp.",0.2105263157894737,True
Chúng là nguồn cung cấp hữu cơ để tăng độ phì cho đất.,Sinh vật là tư liệu sản xuất không thể thay thế được của nông nghiệp.,0.0714285714285714,True
Yếu tố tự nhiên ,Tất cả các yếu tố trên,0.4,True
Đất đỏ bazan,Phù sa,0.0,True
"Tăng tỉ trọng cây công nghiệp hàng năm, giảm tỉ trọng cây công nghiệp lâu năm.","Tăng tỉ trọng cây cây lương thực, giảm tỉ trọng cây công nghiệp.",0.6896551724137931,False
Đứng thứ ba thế giới.,Xếp thứ tư thế giới.,0.6,False
Cơ sở vật chất cho chăn nuôi còn yếu kém,"Giống gia súc, gia cầm có chất lượng thấp.",0.1052631578947368,True
Rừng trồng. ,Tất cả các loại rừng trên.,0.25,True
"Rừng phòng hộ, rừng nguyên sinh và rừng đặc dụng","Rừng sản xuất, rừng sinh thái và rừng phòng hộ",0.5,True
Rừng trồng ,Rừng phòng hộ,0.4,True
Đồng Nai ,Tây Ninh,0.0,True
8 ,8,1.0,False
Đất phù sa và đất xám,Đát xám và đất phù sa,0.5,True
"Nông nghiệp, thủy sản, lâm nghiệp","Chế biến lương thực- thực phẩm, cơ khí",0.0,True
Cà phê,Điều,0.0,True
50%,90%,0.0,True
Vùng Đông Nam Bộ không có ngành dịch vụ nào,Vùng nhận được đầu tư nước ngoài chiếm tỉ lệ cao nhất cả nước,0.0833333333333333,True
TP Hồ Chí Minh,Vũng Tàu,0.0,True
Cà phê ,Hàng nông sản,0.0,True
Nằm ở cực Nam tổ quốc,Toàn bộ diện tích là đồng bằng,0.0,True
Sản xuất lúa gạo nhiều nhất ,Xuất khẩu nông sản nhiều nhất,0.5,True
$30 000 km^{2}$,$20 000 km^{2}$,0.6666666666666666,False
Thiếu nước ngọt,Cháy rừng,0.0,True
Nông nghiệp,Giao thông,0.0,True
Chế biến thủy sản ,Cơ khí,0.0,True
Đường bộ,Đường bộ,1.0,False
Chợ nổi,Chợ gỗ,0.5,True
"Khơ me, Chăm, Hoa.","Gia Rai, Ê Đê, Ba Na.",0.0,True
200 hải lí tính từ đường cơ sở,212 hải lí tính từ giới hạn ngoài của lãnh hải,0.4210526315789474,True
3 bộ phận,3 bộ phận,1.0,False
Phú Quốc,Cát Bà,0.0,True
Dân số là tổng số dân ở một địa phương trong một thời điểm nhất định.,Dân số là nguồn lao động.,0.2727272727272727,True
"6,16 tỉ người",5 tỉ người.,0.6666666666666666,False
Một biểu đồ hình tròn,Một đường thẳng,0.25,True
16-18 tuổi ,0-17 tuổi,0.5,True
Nhà ở,"Thiếu nhà ở, thất nghiệp",0.5714285714285715,False
Từ thế kỷ XX – thế kỷ XXI ,Từ thế kỷ XX – nay.,0.7142857142857143,False
100% ,250%.,0.0,True
Đồng đều,Đều,0.6666666666666666,False
"Đồng bằng, ven biển",Nông thôn,0.0,True
Bắc Mỹ.,Đông Nam Á.,0.0,True
tóc],bàn tay.,0.0,True
tỷ lệ giới tính.,gia tăng dân số tự nhiên.,0.0,True
"Đông Á, Đông Nam Á, Đông Bắc Hoa Kì.","Bắc Á, Bắc Phi, Đông Bắc Hoa Kì.",0.5882352941176471,False
"Châu Âu, Đông Á.","Đông Bắc Hoa Kì, Nam Á.",0.4,True
"Da trắng, tóc vàng.","Da vàng, tóc đen.",0.5,True
Nông thôn,Dân cư không tập trung với mật độ cao như thành thị,0.0,True
Năm loại hình ,Năm loại hình.,1.0,False
Sản xuất công nghiệp,Sản xuất công nghiệp,1.0,False
Thành phố ,Xã.,0.0,True
Ấn Độ,Nhật,0.0,True
Tuổi trung bình của dân số.,Các độ tuổi của dân số.,0.6666666666666666,False
"Tỉ lệ sinh cao, tỉ lệ tử giảm.","Tỉ lệ sinh giảm, tỉ lệ tử giảm.",0.875,False
Châu Phi.,Bắc Mĩ.,0.0,True
Châu Phi.,Châu Phi.,1.0,False
"9,9 tỉ người.",10 tỉ người.,0.6666666666666666,False
Châu Nam Cực,Châu Phi.,0.4,True
Sự tương quan giữa số trẻ sinh ra và số người chuyển đi trong một năm.,Sự tương quan giữa số trẻ sinh ra và số người từ nơi khác đến trong một năm.,0.823529411764706,False
Sự tương quan giữa số trẻ sinh ra và số người từ nơi khác đến. ,Sự tương quan giữa số trẻ sinh ra và số người chết đi.,0.7857142857142856,False
"ven biển, các con sông lớn.",các trục giao thông lớn.,0.3636363636363636,True
Đặc điểm hình thái.,Vóc dáng,0.0,True
Năm ,Năm.,1.0,False
"thuận lợi cho cư trú, giao lưu phát triển kinh tế. ",ít chịu ảnh hưởng của thiên tai.,0.0,True
châu Phi. ,châu Phi.,1.0,False
Sự tiến bộ của khoa học kĩ thuật.,tài nguyên thiên nhiên.,0.0,True
Châu Âu.,châu Âu.,1.0,False
Xã,Quận,0.0,True
"Thiếu nhà ở, ách tắc giao thông",Thất nghiệp,0.0,True
Bắc Kinh.,Thiên Tân.,0.0,True
Niu-I-oóc và Thượng Hải. ,Pa-ri và Tô-ki-ô.,0.2857142857142857,True
"Vùng nước tiếp giáp với đất liền, ở phía trong đường cơ sở. ",Vùng nước ở phía ngoài đường cơ sở với chiều rộng 12 hải lí.,0.5185185185185186,False
Ảnh hưởng của Biển Đông cùng với các bức chắn địa hình.,"Sự phân hóa phức tạp của địa hình vùng núi, trung du và đồng bằng ven biển.",0.2068965517241379,True
nằm giữa sông Hồng và sông Cả ,nằm ở phía nam dãy Bạch Mã,0.1428571428571428,True
Đồi núi thấp chiếm 85% diện tích lãnh thổ.,Nước ta nằm tiếp giáp Biển Đông.,0.0,True
"Động đất, trượt lở đất","lũ ống, lũ quét      ",0.0,True
Cao hơn và ít bằng phẳng hơn ,Cao hơn và ít bằng phẳng hơn,1.0,False
Khí hậu,Địa hình,0.0,True
Biển Đông.  ,Vịnh Thái Lan.,0.0,True
"trong năm, Mặt Trời qua thiên đỉnh hai lần","trong năm, Mặt Trời luôn đứng cao trên đường chân trời",0.3999999999999999,True
Tây Bắc Bộ.,Duyên Hải Nam Trung Bộ.,0.25,True
Nhiều sông lớn. ,Mật độ sông lớn,0.5714285714285715,False
xói mòn,xói mòn – rửa trôi,0.5714285714285715,False
"Đất phù sa, đất phèn, đất mặn",Đất xám      ,0.2222222222222222,True
